Client Detail,,License Detail,,,,,,,Year 1,,,,Year 2,,,,Year 3,,,,,,,,,,,User Ddetail,,,,,,,,,,,,,
Brand,Billing Detail,Player Name,CMS Version ,ID,Screen,Physical,License,Status,IV 1,Period 1,Start 1,End 1,IV 2,Period2,Start 2,End 2,IV 3,Period 3,Start 3,End 3,IV 4,Period 4,Start 4,End 4,Active ,Exp,Alert,Registered Account,Password,Player SKU,Note,Note 2,Account Link,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala Kangsar MEP-BM,,434,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala Ketil MEP-BM,,502,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala T'ganu MC-BM 1 - P3 (Hotlink),,205,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala T'ganu MC-BM 2 - P2 (Postpaid),,206,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala T'ganu MC-BM 3 - Demo TV,,207,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuala T'ganu MC-BM 4 - MIRA,,208,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuantan MC-BM 1 - SF,,142,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuantan MC-BM 2 - MIRA,,145,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuantan MC-BM 3 - P3 (Hotlink),,143,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuantan MC-BM 4 - P2 (LED),,144,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Gelumbang Jaya,Gelumbang Jaya ,Kuantan,4.3.0+build-auto,61,2,480x600,CS Play,1 Online/Offline,"IX77-23, QT74",13,23/11/2023,1/1/2025,QT273/IX25-9,11,1/1/2025,31/12/2025,IX25-352,11,1/1/2026,31/12/2026,,,,,31/12/2026,220.00,NO,jt+play@click-ix.com,#N/A,-empty-,,,CS Play (cityscreen.cloud),,,,,,,,
Gelumbang Jaya,Gelumbang Jaya ,Kuala Tggnu,4.3.0+build-auto,60,1,896x1152,CS Play,1 Online/Offline,"IX77-23, QT74",13,22/11/2023,1/1/2025,QT273/IX25-9,11,1/1/2025,31/12/2025,IX25-352,11,1/1/2026,31/12/2026,,,,,31/12/2026,220.00,NO,jt+play@click-ix.com,#N/A,-empty-,,,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuantan MC-BM 5 - Demo TV,,146,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kubang Kerian MEP-BM,,587,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,"Kubota, Tawau MEP-EN",,431,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuching MC-EN 1 - MIRA,,201,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuching MC-EN 2 - Demo TV,,202,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuching MC-EN 3 - P3 (Hotlink),,203,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kuching MC-EN 4 - P2 (Fibre),,204,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kulim Landmark Centre MEP-EN 1 - SF,,497,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kulim Landmark Centre MEP-EN 2 - P3 (Fibre),,496,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kulim Landmark Centre MEP-EN 3 - P2 (Postpaid),,495,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Kulim MEP-BM,,468,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
KPJ2,Damansara Specialist Hospital,KPJ Ward,,,1,n/a,CS SignHub,1 Online/Offline,IX24-9,12,8/12/2023,8/12/2024,,,,,,,,,,,,,8/12/2024,-533.00,YES,sukhpal@kpjdamansara2.com,#N/A,-empty-,,,Wastah,,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,KotaBharu_DS 4,4.5.0+build-auto,281,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0065,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,KotaBharu_DS 3,4.3.0+build-auto,282,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0064,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,KotaBharu_DS 2,4.5.0+build-auto,433,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0063,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,KotaBharu_DS 1,4.3.0+build-auto,283,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0062,,,CS Play (cityscreen.cloud),,,,,,,,
Gelumbang Jaya,Abroad Multi-Network,Kota Bharu,4.3.0+build-auto,58,1,960x480,CS Play,1 Online/Offline,"IX79-23, QT97",13,22/11/2023,1/1/2025,IX25-0007,11,1/1/2025,31/12/2025,IX25-354,11,1/1/2026,31/12/2026,,,,,31/12/2026,220.00,NO,jt+play@click-ix.com,#N/A,-empty-,,,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi Int'l Airport MC-EN 1 - Left,,369,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi Int'l Airport MC-EN 2 - Mid,,371,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi Int'l Airport MC-EN 3 - Right,,370,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi MC-BM 1 - P1 (Hotlink),,357,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi MC-BM 2 - Demo TV,,358,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi MC-BM 3 - MIRA,,356,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Langkawi MEP-BM,,494,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Mitsubishi,Team Moxim Sdn Bhd,"KM LIm Motor, Kluang - SC 01",4.4.0+build-auto v.5.9.1,122,,1920x1080,CS SignHub,1 Online/Offline,IX25-0146,13,1/8/2025,1/9/2026,,,,,,Yes,,,,,,,1/9/2026,99.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lintas MC-EN 1 - P3 (Hotlink),,329,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lintas MC-EN 2 - P2 (Business),,331,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lintas MC-EN 3 - P1 (Meeting Point),,330,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Ampang MEP-EN 1 - SF,,222,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Ampang MEP-EN 2 - Postpaid P2,,221,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Desa Tebrau MEP-BM 1 - P2 (Ceiling),,562,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Prowangsa,Axis Outdoor Solution Sdn Bhd,KLSeremban_GiantDesaPetaling,4.0.8+build-auto,194,1,720x1080,CS Play,1 Online/Offline,IX24-0054,12,1/9/2024,1/9/2025,IX25-347,12,1/1/2025,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,siva@aosoutdoor.com,#N/A,CMP0075,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMKLSentralP2,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,143,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0041,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMKLSentralP1,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,142,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0040,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMImbiP2,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,141,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0039,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMImbiP1,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,140,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0038,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMHangTuahP2,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,139,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0037,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMHangTuahP1,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,138,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0036,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMBukitBintangP2,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,137,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0035,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLMBukitBintangP1,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,136,1,1280x320,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0034,,,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Desa Tebrau MEP-BM 2 - SF,,563,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,"Lotus Egate, PEN MEP-BM",,471,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Extra Puchong MEP-EN - P1 (Postpaid),,242,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Indera Mahkota MEP-BM 1 - P1 (Postpaid),,589,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Indera Mahkota MEP-BM 2 - Demo TV,,590,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KLIA_TestScreen2,#N/A,#N/A,,#N/A,CS Play,6 Not Tracked,,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,NO,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KLIA_TestScreen,#N/A,#N/A,,#N/A,CS Play,6 Not Tracked,,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,NO,cms@klia-tv.com.my,,,,,,,,,,,,,
Eyeball Channel,Eyeball Channel Sdn Bhd,KLIA KM10.2Expressway,V5.8.0 qt4.3.0,385,`744/745,3360x1620,CS Play,1 Online/Offline,SO-198/ IX25-0017,1,1/3/2025,1/3/2026,,,,,,,,,,,,,1/3/2026,-85.00,YES,limjuneu@mediapertiwi.com,3y3b@ll,,Follow Up with Lexus,,,,,,,,,,
CIX,Click IX Sdn Bhd,KLIA Demo,,42,,728x1152,CS Play,6 Not Tracked,n/a,0,22/1/2025,22/1/2025,,,,,,,,,,,,,22/1/2025,-488.00,NO,jt+demo@click-ix.com,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Ipoh 2 MEP-EN 1 - P3 (Hotlink),,504,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP4SB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,152,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0050,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP4NB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,149,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0047,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP3SB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,151,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0049,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP3NB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,148,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0046,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP2NB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,147,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0045,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP1SB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,150,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0048,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,KLCCParkingP1NB,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,146,2,1280x224,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0044,,,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Ipoh 2 MEP-EN 2 - P1 (Zerolution),,503,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Ipoh 2 MEP-EN 3 - P2 (Postpaid),,505,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Jitra MEP-BM P1,,463,,1920x1089,CS SignHub,1 Online/Offline,IX25-0088,36,6/6/2025,6/6/2028,,,,,,,,,,,,,6/6/2028,743.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus K. Selangor MEP-BM,,239,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Kampar MEP-EN,,443,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Kepong Village Mall MEP-EN 1 - Postpaid,,276,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Kepong Village Mall MEP-EN 2 - Hotlink,,275,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Kepong Village Mall MEP-EN 3 - SF,,277,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Gelumbang Jaya,Twintech / Gelumbang Jaya ,KL Seremban,4.6.0+build-auto,200,1,760x1140,CS Play,1 Online/Offline,IX25/009,4,1/8/2024,31/12/2024,IX25-352,11,1/1/2026,31/12/2026,IX25-352,11,1/1/2026,31/12/2026,,,,,31/12/2026,220.00,NO,,,,,,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Lotus Kulai MEP-EN 1,,548,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV050_DomBaggage,0.0.75,356,762,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV049_DomBaggage,0.0.75,332,702,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV048_DomBaggage,0.0.75,326,678,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV047_DomBaggage,0.0.75,357,672,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV046_DomBaggage,0.0.75,335,703,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV045_DomBaggage,0.0.75,348,681,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV044_IntBaggage,0.0.75,353,694,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV043_IntBaggage,0.0.75,336,699,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
KLIATV,Rimbun Hybrid TV Sdn Bhd,KKIATV042_IntBaggage,0.0.75,327,682,1920x1080,CS Play,1 Online/Offline,IX25-0022,11,1/7/2025,30/6/2026,,,,,,,,,,,,,30/6/2026,36.00,YES,cms@klia-tv.com.my,,,,,,,,,,,,,
